Name;FirstName;BirthDate;Address_Line1;Address_Line2;Address_ZipCode;Address_City;Address_Country;Address_State;SSN;MaritalStatus;BirthRank;AttachedToAnOtherSSN;Classifications;BankAccount_Name;BankAccount_EffectiveDate;BankAccount_EndDate;BankAccount_AccountType;BankAccount_Address_Line1;BankAccount_Address_Line2;BankAccount_Address_ZipCode;BankAccount_Address_City;BankAccount_Address_Country;BankAccount_Address_State;BankAccount_AccountHolderName;BankAccount_DepositType;BankAccount_Currency;BankAccount_AccountNumber;BankAccount_RoutingNumber;BankAccount_PrenoteCompleted;BankAccount_Validated;LE;MemberId;HireDate;WorksiteState;TerminationDate;TerminationReason;EmploymentStatus;BaseSalaryAmount;BaseSalaryFrequency;WorkingHours;WorkingHoursDefinedForFrequency;WorkingCategory;SalaryCommissionAmount;SalaryCommissionFrequency;SalaryBonusAmount;SalaryBonusFrequency
Gudroe;Nicolle;01221965;17 Lincoln;;68102;Omaha;USA;NE;828752757;Married;1;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;103;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Broumley;Arlie;01221942;20 Tower of Americas;;10001;New York;USA;NY;129774549;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;104;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mynnerlyn;Marni;06171964;17 Caliper Court;;10001;New York;USA;NY;968599272;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;105;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chey;Salome;07241962;1529 South Hubbard Street ;;45201;Cincinnati;USA;OH;896134352;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;106;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Idrovo;Carletta;08241961;31 Circle Lane;;10001;New York;USA;NY;136842537;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;107;09052006;NY;;;Active;16750;Annually;20;Weekly;Part time;0;Annually;0;Annually
Menkin;Gayle;03141954;211 Main Street;;77995;San Marcos;USA;TX;476857415;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;108;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Margreiter;Yun;04191952;34 Lawrence Circle;;45201;Cincinnati;USA;OH;762615925;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;109;09052006;OH;;;Active;45879;Annually;40;Weekly;Full time;0;Annually;0;Annually
Demetris;Jarod;10161963;54 Bankers Court;;74103;Tulsa;USA;OK;844916847;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;110;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nini;Takisha;09221971;6992 Main St.;;97086;Portland;USA;OR;766131638;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;111;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gerking;Arnoldo;02131942;50 Johnson Way;;68102;Omaha;USA;NE;211262678;Married;3;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;112;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cerritelli;Ellsworth;09151942;16 Main Street;;74103;Tulsa;USA;OK;382945918;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;113;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Borreta;Modesto;08151975;15 Broadway;;77995;San Marcos;USA;TX;431336926;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;114;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Beachell;Hobert;08151975;15 Broadway;;77995;San Marcos;USA;TX;648312191;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;115;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Drumwright;Jewell;09041974;28 Lawrence;;97086;Portland;USA;OR;248889516;Single;1;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;116;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bagu;Nathanael;07121965;61 Kansas Ave;;45201;Cincinnati;USA;OH;978772871;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;117;09052006;OH;;;Active;25841;Annually;40;Weekly;Full time;0;Annually;0;Annually
Olckhart;Myrtie;01221965;18 Lincoln;;68102;Omaha;USA;NE;131836547;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;118;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Koong;Alonso;01221942;21 Tower of Americas;;10001;New York;USA;NY;432979886;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;119;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Marentez;Warner;06171964;18 Caliper Court;;10001;New York;USA;NY;625387148;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;120;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dotie;Santana;07241962;1530 South Hubbard Street ;;45201;Cincinnati;USA;OH;984591859;Married;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;121;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Braniff;Colton;08241961;32 Circle Lane;;10001;New York;USA;NY;778894885;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;122;09052006;NY;;;Active;17000;Annually;20;Weekly;Part time;0;Annually;0;Annually
Duchatellier;Virgilio;03141954;212 Main Street;;77995;San Marcos;USA;TX;775346328;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;123;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Menkin;Zulema;04191952;35 Lawrence Circle;;45201;Cincinnati;USA;OH;317374525;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;124;09052006;OH;;;Active;36987;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lacau;Jessi;10161963;55 Bankers Court;;74103;Tulsa;USA;OK;154664147;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;125;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Delapenha;Britni;09221971;6993 Main St.;;97086;Portland;USA;OR;926515864;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;126;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Jubeh;Herb;02131942;51 Johnson Way;;68102;Omaha;USA;NE;159352861;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;127;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Aveles;Signe;09151942;17 Main Street;;74103;Tulsa;USA;OK;686865289;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;128;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dizadare;Harland;08151975;15 Broadway;;77995;San Marcos;USA;TX;295478574;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;129;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Childes;Ike;08151975;15 Broadway;;77995;San Marcos;USA;TX;315891984;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;130;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Alquesta;Margurite;09041974;29 Lawrence;;97086;Portland;USA;OR;766787657;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;131;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Livernois;Janetta;07121965;62 Kansas Ave;;45201;Cincinnati;USA;OH;262579993;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;132;09052006;OH;;;Active;25741;Annually;40;Weekly;Full time;0;Annually;0;Annually
Knerien;Malisa;01221965;19 Lincoln;;68102;Omaha;USA;NE;432893256;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;133;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chinskey;Hayden;01221942;22 Tower of Americas;;10001;New York;USA;NY;317443979;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;134;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fleurantin;Titus;06171964;19 Caliper Court;;10001;New York;USA;NY;844145881;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;135;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Belvees;Erasmo;07241962;1531 South Hubbard Street ;;45201;Cincinnati;USA;OH;443991166;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;136;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lecain;Hosea;08241961;33 Circle Lane;;10001;New York;USA;NY;235442373;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;137;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Bautiste;Thresa;03141954;213 Main Street;;77995;San Marcos;USA;TX;368485468;Married;2;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;138;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Guyott;Palmer;04191952;36 Lawrence Circle;;45201;Cincinnati;USA;OH;632721228;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;139;09052006;OH;;;Active;26987;Annually;40;Weekly;Full time;0;Annually;0;Annually
Belke;Shonna;10161963;56 Bankers Court;;74103;Tulsa;USA;OK;613556721;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;140;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Irigoyen;Del;09221971;6994 Main St.;;97086;Portland;USA;OR;974529772;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;141;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kaanana;Babara;02131942;52 Johnson Way;;68102;Omaha;USA;NE;495619188;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;142;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kayat;Risa;09151942;18 Main Street;;74103;Tulsa;USA;OK;541774966;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;143;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Pellietier;Tuan;08151975;15 Broadway;;77995;San Marcos;USA;TX;299135946;Single;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;144;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chudzik;Gaylord;08151975;15 Broadway;;77995;San Marcos;USA;TX;456121982;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;145;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gianopulos;Isreal;09041974;30 Lawrence;;97086;Portland;USA;OR;784823417;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;146;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Heilbron;Kathern;07121965;63 Kansas Ave;;45201;Cincinnati;USA;OH;882877634;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;147;09052006;OH;;;Active;54876;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dorph;Gia;01221965;20 Lincoln;;68102;Omaha;USA;NE;139451975;Married;1;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;148;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Capellas;Jesenia;01221942;23 Tower of Americas;;10001;New York;USA;NY;658982198;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;149;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hanisko;Jewel;06171964;20 Caliper Court;;10001;New York;USA;NY;273423835;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;150;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fernandz;Merlene;07241962;1532 South Hubbard Street ;;45201;Cincinnati;USA;OH;877552442;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;151;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Masaracchia;Margit;08241961;34 Circle Lane;;10001;New York;USA;NY;576568162;Married;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;152;09052006;NY;;;Active;16000;Annually;20;Weekly;Part time;0;Annually;0;Annually
Nellums;Gertrud;03141954;214 Main Street;;77995;San Marcos;USA;TX;194267937;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;153;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Badey;Faustina;04191952;37 Lawrence Circle;;45201;Cincinnati;USA;OH;623636693;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;154;09052006;OH;;;Active;16250;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cellupica;Farah;10161963;57 Bankers Court;;74103;Tulsa;USA;OK;815623584;Married;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;155;09052006;OK;;;Active;16500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Natwick;Vincenzo;09221971;6995 Main St.;;97086;Portland;USA;OR;878515396;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;156;09052006;OR;;;Active;16750;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dortilla;Raina;02131942;53 Johnson Way;;68102;Omaha;USA;NE;622126941;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;157;09052006;NE;;;Active;17000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Glasow;Ike;09151942;19 Main Street;;74103;Tulsa;USA;OK;572712489;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;158;09052006;OK;;;Active;17250;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lamie;Antione;08151975;15 Broadway;;77995;San Marcos;USA;TX;434291174;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;159;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hobstetter;Beckie;08151975;15 Broadway;;77995;San Marcos;USA;TX;816552439;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;160;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chebahtah;Terresa;09041974;31 Lawrence;;97086;Portland;USA;OR;972699359;Single;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;161;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gondran;Lynwood;07121965;64 Kansas Ave;;45201;Cincinnati;USA;OH;794116292;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;162;09052006;OH;;;Active;32564;Annually;40;Weekly;Full time;0;Annually;0;Annually
Briggerman;Deangelo;01221965;21 Lincoln;;68102;Omaha;USA;NE;345175269;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;163;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kuitu;Colton;01221942;24 Tower of Americas;;10001;New York;USA;NY;374948468;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;164;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Malichi;Evelyne;06171964;21 Caliper Court;;10001;New York;USA;NY;295419142;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;165;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mollohan;Gabriele;07241962;1533 South Hubbard Street ;;45201;Cincinnati;USA;OH;532493726;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;166;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Filarecki;Milan;08241961;35 Circle Lane;;10001;New York;USA;NY;788735826;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;167;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Cavalli;Warner;03141954;215 Main Street;;77995;San Marcos;USA;TX;564926159;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;168;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Macculloch;Luigi;04191952;38 Lawrence Circle;;45201;Cincinnati;USA;OH;516351681;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;169;09052006;OH;;;Active;20258;Annually;40;Weekly;Full time;0;Annually;0;Annually
Molavi;Luigi;10161963;58 Bankers Court;;74103;Tulsa;USA;OK;238244953;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;170;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brieger;Casie;09221971;6996 Main St.;;97086;Portland;USA;OR;992481398;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;171;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dural;Manual;02131942;54 Johnson Way;;68102;Omaha;USA;NE;273934397;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;172;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hanville;Gaston;09151942;20 Main Street;;74103;Tulsa;USA;OK;557566838;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;173;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Haghighi;Steffanie;08151975;15 Broadway;;77995;San Marcos;USA;TX;684598829;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;174;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Anderst;Colton;08151975;15 Broadway;;77995;San Marcos;USA;TX;887589393;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;175;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Barnebey;Kristofer;09041974;32 Lawrence;;97086;Portland;USA;OR;912831295;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;176;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nicklos;Rikki;07121965;65 Kansas Ave;;45201;Cincinnati;USA;OH;335169731;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;177;09052006;OH;;;Active;31987;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kocieda;Hayden;01221965;22 Lincoln;;68102;Omaha;USA;NE;955916724;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;178;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Boerm;Thu;01221942;25 Tower of Americas;;10001;New York;USA;NY;837179994;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;179;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mudrick;Malisa;06171964;22 Caliper Court;;10001;New York;USA;NY;896257515;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;180;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Guridi;Altha;07241962;1534 South Hubbard Street ;;45201;Cincinnati;USA;OH;367521954;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;181;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mcgunnis;Joye;08241961;36 Circle Lane;;10001;New York;USA;NY;473681557;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;182;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Fierge;Micki;03141954;216 Main Street;;77995;San Marcos;USA;TX;539889886;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;183;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Murwin;Kourtney;04191952;39 Lawrence Circle;;45201;Cincinnati;USA;OH;368529463;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;184;09052006;OH;;;Active;20369;Annually;40;Weekly;Full time;0;Annually;0;Annually
Noullet;Hai;10161963;59 Bankers Court;;74103;Tulsa;USA;OK;125326157;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;185;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Pakonen;Benedict;09221971;6997 Main St.;;97086;Portland;USA;OR;268489177;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;186;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Besen;Elease;02131942;55 Johnson Way;;68102;Omaha;USA;NE;513868532;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;187;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kochen;Michale;09151942;21 Main Street;;74103;Tulsa;USA;OK;494172385;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;188;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Allanson;Titus;08151975;15 Broadway;;77995;San Marcos;USA;TX;275375779;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;189;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dunten;Hobert;08151975;15 Broadway;;77995;San Marcos;USA;TX;459879238;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;190;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Alisauskas;Long;09041974;33 Lawrence;;97086;Portland;USA;OR;291434886;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;191;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hickie;Crista;07121965;66 Kansas Ave;;45201;Cincinnati;USA;OH;763654129;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;192;09052006;OH;;;Active;62358;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cravenho;Romelia;01221965;23 Lincoln;;68102;Omaha;USA;NE;277514742;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;193;09052006;NE;;;Active;19000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Faigle;Benedict;01221942;26 Tower of Americas;;10001;New York;USA;NY;614698988;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;194;09052006;NY;;;Active;29500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nedina;Malik;06171964;23 Caliper Court;;10001;New York;USA;NY;636582837;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;195;09052006;NY;;;Active;32500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Huebsch;Lauren;07241962;1535 South Hubbard Street ;;45201;Cincinnati;USA;OH;514915622;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;196;09052006;OH;;;Active;12500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Conze;Dahlia;08241961;37 Circle Lane;;10001;New York;USA;NY;284834345;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;197;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Crotwell;Hobert;03141954;217 Main Street;;77995;San Marcos;USA;TX;373297585;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;198;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Gullage;Douglass;04191952;40 Lawrence Circle;;45201;Cincinnati;USA;OH;953984339;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;199;09052006;OH;;;Active;21456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Banse;Porter;10161963;60 Bankers Court;;74103;Tulsa;USA;OK;194345764;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;200;09052006;OK;;;Active;28560;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hugus;Francesco;09221971;6998 Main St.;;97086;Portland;USA;OR;211699134;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;201;09052006;OR;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Breuning;Lindsay;02131942;56 Johnson Way;;68102;Omaha;USA;NE;224169446;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;202;09052006;NE;;;Active;32480;Annually;40;Weekly;Full time;0;Annually;0;Annually
Paponetti;Vivien;09151942;22 Main Street;;74103;Tulsa;USA;OK;827437774;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;203;09052006;OK;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Closey;Vivan;08151975;15 Broadway;;77995;San Marcos;USA;TX;218394711;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;204;09052006;TX;;;Active;30000;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lotto;Zita;08151975;15 Broadway;;77995;San Marcos;USA;TX;578697417;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;205;09052006;TX;;;Active;26233.15;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lysher;Suellen;09041974;34 Lawrence;;97086;Portland;USA;OR;956995128;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;206;09052006;OR;;;Active;22456;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hebblethwaite;Buck;07121965;67 Kansas Ave;;45201;Cincinnati;USA;OH;493244137;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;207;09052006;OH;;;Active;45896;Annually;40;Weekly;Full time;0;Annually;0;Annually
